Date,Price,Open,High,Low,Vol,Change_Short,Change_Long
28/06/2022,149.94,150.88,152.19,148.11,9.19M,1.61%,-0.158963428
29/06/2022,146.98,151.63,152.11,146.09,9.08M,-1.97%,-0.158479331
30/06/2022,144.78,144.55,147.92,143.41,10.68M,-1.50%,-0.17887931
01/07/2022,146.51,146.6,146.96,142.47,7.68M,1.19%,-0.167556818
05/07/2022,142.66,143.65,144.54,139.41,11.52M,-2.63%,-0.196734234
06/07/2022,140.78,141.66,143.26,136.8,12.42M,-1.32%,-0.203868122
07/07/2022,143.52,144.1,145.3,143.08,12.74M,1.95%,-0.203551609
08/07/2022,142.77,144.88,145.45,141.09,7.92M,-0.52%,-0.211781593
11/07/2022,141.51,141.91,142.85,139.93,7.06M,-0.88%,-0.202850383
12/07/2022,138.92,138.5,139.62,137.26,8.65M,-1.83%,-0.207981756
13/07/2022,137.99,137.61,140.72,137.14,9.41M,-0.67%,-0.175342138
14/07/2022,135.94,134.31,136.16,132.54,10.15M,-1.49%,-0.188660101
15/07/2022,137.65,138.96,138.96,136.43,7.05M,1.26%,-0.161999269
18/07/2022,139.58,140.56,142.14,139.08,7.94M,1.40%,-0.102263957
19/07/2022,144.61,139.69,145.01,139.42,9.15M,3.60%,-0.025407737
20/07/2022,146.52,144.5,147.26,143.32,7.86M,1.32%,-0.0522026
21/07/2022,145.4,143.12,145.47,141.5,6.72M,-0.76%,-0.016703861
22/07/2022,144.19,145.56,146.3,143.42,5.89M,-0.83%,0.012356947
25/07/2022,148.48,145.7,148.61,144.18,6.21M,2.98%,0.025626856
26/07/2022,147.32,149.5,150.68,146.53,6.11M,-0.78%,-0.001694111
27/07/2022,149.26,148.34,150.2,146.66,6.22M,1.32%,-0.004535147
28/07/2022,150.39,150.69,151.47,148.03,6.57M,0.76%,0.023200435
29/07/2022,163.78,156.54,164.66,155.9,17.14M,8.90%,0.131233596
01/08/2022,160.51,161.18,161.86,159.15,8.02M,-2.00%,0.095556617
02/08/2022,159.14,160.89,161.47,158.3,5.93M,-0.85%,0.115519417
03/08/2022,155.36,159.31,159.96,154.35,8.75M,-2.38%,0.103565847
04/08/2022,151.14,155.32,155.44,150.72,10.64M,-2.72%,0.053093645
05/08/2022,153.64,149.64,155.01,149.02,7.17M,1.65%,0.076136443
08/08/2022,153.41,153.59,154.98,153.15,5.97M,-0.15%,0.084092997
09/08/2022,155.41,155.94,157.8,154.6,5.84M,1.30%,0.118701411
10/08/2022,155.82,156,156.47,152.93,6.15M,0.26%,0.129212262
11/08/2022,159.62,158.11,161.16,157.62,7.89M,2.44%,0.174194498
12/08/2022,159.85,158.25,159.91,157.14,7.24M,0.14%,0.161278605
15/08/2022,156.81,155.18,157.79,153.44,8.98M,-1.90%,0.123441754
16/08/2022,156.41,157.41,157.92,155.82,7.22M,-0.26%,0.081598783
17/08/2022,157.7,156.63,159.34,155.51,6.74M,0.82%,0.076303576
18/08/2022,159.02,157.15,159.66,157.09,6.48M,0.84%,0.093672627
19/08/2022,157.69,158.46,159.74,157.62,6.83M,-0.84%,0.093626465
22/08/2022,156.9,156.69,157.74,154.42,9.15M,-0.50%,0.056707974
23/08/2022,161.99,159.1,162.34,158.71,10.35M,3.24%,0.099579147
24/08/2022,163.19,161.66,163.35,160.67,9.47M,0.74%,0.09332708
25/08/2022,164.62,163.92,164.9,162.61,8.05M,0.88%,0.094620653
26/08/2022,163.41,164.18,166.13,162.46,7.77M,-0.74%,-0.002259128
29/08/2022,164.63,163.89,166.83,163.64,8.46M,0.75%,0.025668183
30/08/2022,160.62,162.32,162.56,158.76,8.81M,-2.44%,0.009299987
31/08/2022,158.06,157.61,161.41,156.15,13.58M,-1.59%,0.017378991
01/09/2022,155.54,156.48,156.88,153.23,8.24M,-1.59%,0.029112082
02/09/2022,157.85,158.24,159.12,156.72,7.53M,1.49%,0.027401718
06/09/2022,157.12,159.89,159.99,155.71,8.55M,-0.46%,0.02418356
07/09/2022,155.11,154.06,155.82,152.62,9.44M,-1.28%,-0.001930378
08/09/2022,155.95,155.59,156.38,153.38,9.23M,0.54%,0.000834296
09/09/2022,159.97,158.41,160.65,157.53,8.26M,2.58%,0.002192708
12/09/2022,162.5,162.81,164.53,161.25,8.92M,1.58%,0.016578042
13/09/2022,159.41,161.41,162.66,158.74,10.31M,-1.90%,0.016580575
14/09/2022,163.27,160.94,163.57,160.34,11.16M,2.42%,0.043859088
15/09/2022,160.62,160.68,161.69,159.58,9.66M,-1.62%,0.01851617
16/09/2022,156.45,160.52,161.14,155.61,43.74M,-2.60%,-0.016161489
19/09/2022,156.9,152.93,156.95,152.8,6.81M,0.29%,-0.005009829
20/09/2022,156.28,156.04,156.85,154.34,8.96M,-0.40%,-0.003951562
21/09/2022,155.01,158.31,158.78,154.95,6.88M,-0.81%,-0.04308908
22/09/2022,154.89,157.6,158.28,154.74,6.98M,-0.08%,-0.05086096
23/09/2022,144.77,149.75,150.18,143.66,13.92M,-6.53%,-0.120580731
26/09/2022,140.96,143.57,145.05,140.89,9.44M,-2.63%,-0.137384493
27/09/2022,141.02,142.29,143.77,140.46,10.12M,0.04%,-0.143412501
28/09/2022,145.78,142.08,146.44,141.4,8.28M,3.38%,-0.092391981
29/09/2022,144.77,144.51,145.41,142.27,8.20M,-0.69%,-0.084081994
30/09/2022,143.67,144.03,145.13,142.49,9.40M,-0.76%,-0.076314774
03/10/2022,151.73,148.97,152.34,148.3,9.60M,5.61%,-0.038770985
04/10/2022,157.63,154.43,157.88,153.63,9.52M,3.89%,0.003245927
05/10/2022,158.53,155.84,159.73,154.8,10.63M,0.57%,0.022048869
06/10/2022,161.42,157.34,161.94,157.2,9.50M,1.82%,0.035075345
07/10/2022,160.03,162.51,163.93,159.06,9.97M,-0.86%,0.00037507
10/10/2022,157.14,161,161.47,156.44,5.90M,-1.81%,-0.032984615
11/10/2022,157.17,154.75,159.93,154.11,7.53M,0.02%,-0.014051816
12/10/2022,157.64,156.14,158.81,155.52,4.94M,0.30%,-0.034482759
13/10/2022,165.28,156.35,165.99,156.35,10.23M,4.85%,0.029012576
14/10/2022,160.14,164.04,165.46,159.93,7.33M,-3.11%,0.02358581
17/10/2022,161.31,163.29,164.91,161.1,5.89M,0.73%,0.028107075
18/10/2022,162.72,162.36,163.31,158.96,5.63M,0.87%,0.041208088
19/10/2022,168,163.59,169.21,163.59,9.77M,3.24%,0.083801045
20/10/2022,168.96,169.3,171.82,167.94,8.87M,0.57%,0.09083866
21/10/2022,173.19,169.15,173.84,168.85,7.97M,2.50%,0.19631139
24/10/2022,173.13,172.08,174.67,171.61,7.01M,-0.03%,0.228220772
25/10/2022,174.93,173.06,175,172.17,7.28M,1.04%,0.240462346
26/10/2022,177.09,175.32,178.48,175.17,6.87M,1.23%,0.214775689
27/10/2022,177.9,179.89,181.4,177.48,9.18M,0.46%,0.228845755
28/10/2022,179.98,181.47,182.86,176.53,10.77M,1.17%,0.252731955
31/10/2022,180.9,178.06,183.84,178.06,13.28M,0.51%,0.19224939
01/11/2022,182.22,183.87,184.5,181.9,9.19M,0.73%,0.155998224
02/11/2022,178.5,180.93,182.9,178.27,8.10M,-2.04%,0.125969848
03/11/2022,181.13,177.97,182.19,177.41,6.61M,1.47%,0.122103829
04/11/2022,183.42,184.84,185.4,180.6,7.49M,1.26%,0.146160095
07/11/2022,185.61,182.5,186.38,182.11,7.58M,1.19%,0.181176021
08/11/2022,185.34,185.32,186.25,183.86,6.31M,-0.15%,0.179232678
09/11/2022,177.93,183.61,183.81,177.22,8.02M,-4.00%,0.128710987
10/11/2022,181.3,182.23,182.33,178.04,6.98M,1.89%,0.096926428
11/11/2022,186.46,184.05,187.1,183.89,8.43M,2.85%,0.164356188
14/11/2022,186.55,186.31,189.68,186.18,9.72M,0.05%,0.156468911
15/11/2022,188.05,187.12,188.43,185.27,7.75M,0.80%,0.155666175
16/11/2022,184.99,186.54,187.82,183.68,7.94M,-1.63%,0.101130952
17/11/2022,184.09,181.51,184.23,180.27,6.55M,-0.49%,0.089547822
18/11/2022,182.99,180.96,183.41,179.65,7.66M,-0.60%,0.056585253
21/11/2022,181.24,179.73,181.7,175.82,8.43M,-0.96%,0.046843412
22/11/2022,185.89,183.75,186.56,183.08,9.02M,2.57%,0.062653633
23/11/2022,184.24,183.21,185.15,182.58,5.83M,-0.89%,0.040374951
25/11/2022,183.7,184.89,185.3,183.31,2.80M,-0.29%,0.032602586
28/11/2022,178.36,180.28,181.47,177.96,9.37M,-2.91%,-0.009001
29/11/2022,181.03,180.26,181.85,179.65,6.99M,1.50%,0.000718629
30/11/2022,183.31,182.85,183.34,179.62,10.94M,1.26%,0.00598178
01/12/2022,182.49,184.26,184.55,181.44,5.22M,-0.45%,0.022352941
02/12/2022,181.03,181.53,183.63,179.93,6.85M,-0.80%,-0.00055209
05/12/2022,176.56,182.67,182.95,174.63,8.16M,-2.47%,-0.037400502
06/12/2022,172.01,175.51,178.06,171.12,8.76M,-2.58%,-0.073271914
07/12/2022,172.52,171.06,174.58,170.85,6.94M,0.30%,-0.069170174
08/12/2022,173.54,176.25,176.4,172.03,8.08M,0.59%,-0.024672624
09/12/2022,168,172.3,173.19,167.93,10.75M,-3.19%,-0.073359073
12/12/2022,169.75,168.93,170.52,167.71,9.36M,1.04%,-0.089617076
13/12/2022,173.53,173.57,174.46,172.48,7.84M,2.23%,-0.069793621
14/12/2022,172.33,174.49,174.92,171.26,7.05M,-0.69%,-0.083594789
15/12/2022,171.04,170.6,171.37,168.05,7.27M,-0.75%,-0.075409482
16/12/2022,168.72,168.53,170.15,167.1,23.88M,-1.36%,-0.08349177
19/12/2022,169.88,170.11,170.82,168.25,7.13M,0.69%,-0.071643259
20/12/2022,172.67,169.81,173.29,169.6,6.20M,1.64%,-0.047285367
21/12/2022,174.7,175.19,175.96,173.16,5.48M,1.18%,-0.060196891
22/12/2022,172.08,175.16,175.21,168.33,5.76M,-1.50%,-0.066000868
23/12/2022,177.4,174.1,177.58,173.69,6.08M,3.09%,-0.034295046
27/12/2022,179.63,178.36,180.23,177.4,5.17M,1.26%,0.007120431
28/12/2022,176.98,178.86,179.3,175.93,4.49M,-1.48%,-0.022371983
29/12/2022,178.32,176.65,179.2,176.65,4.14M,0.76%,-0.027221646
30/12/2022,179.49,178.03,179.95,177.7,5.01M,0.66%,-0.016439257
03/01/2023,173.99,178.04,179,171.51,7.57M,-3.06%,-0.038888582
04/01/2023,172.14,170.95,174.29,170.85,7.68M,-1.06%,-0.025033983
05/01/2023,175.24,171.5,176.19,171.24,6.09M,1.80%,0.018777978
06/01/2023,176.56,177.02,179.39,175.7,7.19M,0.75%,0.023417575
09/01/2023,175.18,178.26,178.33,174.38,8.39M,-0.78%,0.009450271
10/01/2023,176.04,176.4,176.71,173.72,8.31M,0.49%,0.047857143
11/01/2023,175.2,177.89,178.14,174.3,6.96M,-0.48%,0.032106038
12/01/2023,177.08,175.99,178.37,175.9,6.89M,1.07%,0.020457558
13/01/2023,177.56,177.09,177.99,175.68,5.73M,0.27%,0.030348749
17/01/2023,180.49,178.44,181.32,178.18,10.70M,1.65%,0.055250234
18/01/2023,177.23,180.82,182.38,176.94,8.90M,-1.81%,0.050438596
19/01/2023,179,176.61,179.95,176.16,5.91M,1.00%,0.053684954
20/01/2023,180.9,178.81,181.36,177.52,10.48M,1.06%,0.047663173
23/01/2023,180.66,181.21,182.55,180.03,8.38M,-0.13%,0.034115627
24/01/2023,180.83,181.09,182,178.7,5.99M,0.09%,0.050848443
25/01/2023,179.08,179.29,180.03,176.35,6.73M,-0.97%,0.009470124
26/01/2023,187.79,184.99,187.81,183.48,14.31M,4.86%,0.04542671
27/01/2023,179.45,184.23,184.23,177.91,19.65M,-4.44%,0.013956379
30/01/2023,174.2,178,178.34,173.67,11.48M,-2.93%,-0.023104531
31/01/2023,174.02,172.75,174.63,171.42,14.48M,-0.10%,-0.030475235
01/02/2023,171.36,173.31,173.66,169.54,11.53M,-1.53%,-0.015115811
02/02/2023,169.01,171.13,171.43,166.82,10.46M,-1.37%,-0.018182874
03/02/2023,169.45,169.86,171.55,168.49,8.40M,0.26%,-0.033040402
06/02/2023,169.64,169.56,170.12,167.37,7.66M,0.11%,-0.039193475
07/02/2023,174.09,170.07,174.39,169.61,10.26M,2.62%,-0.006222171
08/02/2023,170,172.48,174.07,169.46,9.78M,-2.35%,-0.034310384
09/02/2023,168.44,170.23,170.66,168,10.12M,-0.92%,-0.038584475
10/02/2023,171.97,170.8,172.73,170.78,11.60M,2.10%,-0.028857014
13/02/2023,171.01,171.32,171.9,169.77,9.44M,-0.56%,-0.036888939
14/02/2023,172.32,170.48,173.51,169.98,8.08M,0.77%,-0.045265666
15/02/2023,169.01,169.4,169.52,167.5,8.89M,-1.92%,-0.04638041
16/02/2023,166.57,168.19,168.66,166.4,6.73M,-1.44%,-0.069441341
17/02/2023,162.85,164.73,164.84,161.85,9.61M,-2.23%,-0.099778883
21/02/2023,161,162.18,163.75,160.7,7.26M,-1.14%,-0.108823204
22/02/2023,160.35,160.28,161.66,158.91,6.21M,-0.40%,-0.113255544
23/02/2023,161.93,162.25,162.84,160.56,6.45M,0.99%,-0.095767255
24/02/2023,162.41,160.77,162.6,159.15,5.33M,0.30%,-0.135150967
27/02/2023,162.82,163.01,163.37,161.92,6.39M,0.25%,-0.092672053
28/02/2023,160.77,164.32,164.32,160.28,10.85M,-1.26%,-0.077095293
01/03/2023,162.05,160.92,163.59,160.59,7.47M,0.80%,-0.068785197
02/03/2023,162.56,161.98,163.49,161.59,5.58M,0.31%,-0.051353875
03/03/2023,164.96,160.87,165.58,160.42,6.01M,1.48%,-0.023963079
06/03/2023,166.17,164.34,166.8,163.81,7.70M,0.73%,-0.019356742
07/03/2023,164.03,165.7,166.6,163.58,7.39M,-1.29%,-0.033070031
08/03/2023,162.99,163.23,165.29,161.38,5.44M,-0.63%,-0.063760124
09/03/2023,160.51,163.79,165.49,160.19,6.21M,-1.52%,-0.055823529
10/03/2023,159.67,160.94,164.67,158.67,7.39M,-0.52%,-0.052066018
13/03/2023,158.71,156.44,160.95,153.8,10.11M,-0.60%,-0.077106472
14/03/2023,160.76,158.26,164.02,157.88,10.04M,1.29%,-0.059938015
15/03/2023,153.8,155.59,157.95,152.01,14.06M,-4.33%,-0.107474466
16/03/2023,154.29,150.16,155.46,149.91,12.85M,0.32%,-0.087095438
17/03/2023,152.34,153.62,155.38,150.6,33.16M,-1.26%,-0.085429549
20/03/2023,154.58,151.74,155.78,151.29,8.46M,1.47%,-0.050782929
21/03/2023,159.31,157.16,159.57,156.47,9.75M,3.06%,-0.010496894
22/03/2023,156.07,159.87,160.06,155.93,6.31M,-2.03%,-0.026691612
23/03/2023,154.52,157.02,158.76,153.14,7.86M,-0.99%,-0.045760514
24/03/2023,156.06,152.1,156.65,151.83,6.60M,1.00%,-0.039098578
27/03/2023,157.65,157.4,158.48,155.69,7.01M,1.02%,-0.031752856
28/03/2023,159.49,157.28,160.19,156.68,5.61M,1.17%,-0.007961684
29/03/2023,160.86,160.62,161.32,159.33,7.57M,0.86%,-0.007343413
30/03/2023,162.39,162.25,163.01,161.58,6.32M,0.95%,-0.001045768
31/03/2023,163.16,162.7,163.72,162.15,7.04M,0.47%,-0.010911736
03/04/2023,169.95,169.8,171.1,168.92,12.87M,4.16%,0.022747788
04/04/2023,169.04,171.14,171.14,167.72,7.52M,-0.54%,0.030543193
05/04/2023,169.88,169.26,170.44,167.74,6.48M,0.50%,0.042272532
06/04/2023,167.65,169.35,169.41,167.13,5.80M,-1.31%,0.04448321
10/04/2023,168.29,168.49,169.68,167.31,5.92M,0.38%,0.053986347
11/04/2023,169.22,169.07,170.34,168.07,5.47M,0.55%,0.06622141
12/04/2023,169.82,170.45,171.12,169.47,6.16M,0.35%,0.056357303
13/04/2023,172.09,170.25,172.47,169.82,6.86M,1.34%,0.118920676
14/04/2023,172.44,172.5,172.88,171.22,4.93M,0.20%,0.117635621
17/04/2023,170.92,172.39,172.54,170.22,7.01M,-0.88%,0.121964028
18/04/2023,170.52,170.82,172.39,170.13,8.05M,-0.23%,0.103118127
19/04/2023,170.68,169.46,170.74,169.1,5.51M,0.09%,0.071370284
20/04/2023,169.85,168.76,170.06,168.02,5.85M,-0.49%,0.088293714
21/04/2023,169.12,169.83,170.59,168.84,7.18M,-0.43%,0.094486151
24/04/2023,171.48,169.1,172.38,168.58,7.18M,1.40%,0.098808151
25/04/2023,168.99,170.32,170.4,168.43,5.81M,-1.45%,0.071931494
26/04/2023,165.98,168.21,168.95,165.23,5.93M,-1.78%,0.040692206
27/04/2023,166.95,166.43,167.39,165.07,6.42M,0.58%,0.037859008
28/04/2023,168.58,164.5,168.94,164.05,10.04M,0.98%,0.038118111
01/05/2023,167.24,167.71,168.73,166.36,6.10M,-0.79%,0.025006129
02/05/2023,160.04,165.32,165.38,158.45,10.70M,-4.31%,-0.058311268
03/05/2023,156.83,158.15,159.57,156.74,7.54M,-2.01%,-0.072231425
04/05/2023,156.22,157.11,158.2,155.42,7.50M,-0.39%,-0.080409701
05/05/2023,160.21,159.3,161.12,158.78,5.80M,2.55%,-0.044378169
08/05/2023,159.58,161.57,162.3,159.52,5.03M,-0.39%,-0.051755898
09/05/2023,159.12,158.11,160.41,157.91,5.02M,-0.29%,-0.059685616
10/05/2023,157.09,160.44,160.44,155.88,6.16M,-1.28%,-0.074961724
11/05/2023,156.22,155.38,156.32,153.89,6.67M,-0.55%,-0.092219188
12/05/2023,156.62,157,157.93,155.56,4.90M,0.26%,-0.091742055
15/05/2023,157.2,157.23,158.16,156.23,5.10M,0.37%,-0.080271472
16/05/2023,153.51,156.48,157.02,153.33,7.01M,-2.35%,-0.099753695
17/05/2023,155.71,154.79,156.42,153.96,6.17M,1.43%,-0.087707992
18/05/2023,154.01,152.87,154.24,151.53,7.48M,-1.09%,-0.093258758
19/05/2023,155.23,154.89,156.44,153.99,8.10M,0.79%,-0.082131031
22/05/2023,152.44,153.79,154.83,152.09,11.66M,-1.80%,-0.111033357
23/05/2023,156.85,154.14,157.68,153.84,10.44M,2.89%,-0.07183857
24/05/2023,157.27,157.95,158.57,156.29,7.06M,0.27%,-0.052476202
25/05/2023,154.56,154.68,155.63,153.5,7.04M,-1.72%,-0.074213836
26/05/2023,154.08,155.29,155.63,153.46,7.74M,-0.31%,-0.086012576
30/05/2023,153.12,151.67,153.26,151.21,7.81M,-0.62%,-0.084429562
31/05/2023,150.62,151.54,152.42,150.36,13.35M,-1.63%,-0.058860285
01/06/2023,152.16,151.3,153.74,149.74,9.89M,1.02%,-0.029777466
02/06/2023,156.26,154.58,156.75,153.61,9.46M,2.69%,0.000256049
05/06/2023,155.51,158.45,158.45,155.24,7.21M,-0.48%,-0.029336496
06/06/2023,155.79,153.33,156.16,153.2,6.18M,0.18%,-0.023749843
07/06/2023,159.83,156.55,160.21,156.5,9.90M,2.59%,0.004462041
08/06/2023,159.24,160.16,160.49,157.09,7.14M,-0.37%,0.013686422
09/06/2023,158.86,159.28,160.39,158.62,6.67M,-0.24%,0.016899245
12/06/2023,157.33,157.06,159.33,156.23,7.16M,-0.96%,0.004533265
13/06/2023,158.51,158.52,160.58,158.27,7.66M,0.75%,0.008333333
14/06/2023,157.09,159.98,160.77,156.15,7.72M,-0.90%,0.023320956
15/06/2023,158.28,157.32,159.79,157.32,7.71M,0.76%,0.016505041
16/06/2023,157.26,158.57,159.24,157.26,22.88M,-0.64%,0.021102526
20/06/2023,153.68,156.15,156.57,152.24,10.44M,-2.28%,-0.009985183
21/06/2023,154.88,152.67,155.96,152.5,7.33M,0.78%,0.016006298
22/06/2023,152.64,153.35,153.59,151.97,7.09M,-1.45%,-0.026840931
23/06/2023,151.35,151.01,151.7,150.13,15.17M,-0.85%,-0.037642271
26/06/2023,154.01,151.62,154.97,151.54,7.37M,1.76%,-0.003558489
27/06/2023,153.53,153.5,154.71,152.82,6.58M,-0.31%,-0.003569574
28/06/2023,154.92,153.44,155.02,152.19,5.77M,0.91%,0.011755486
29/06/2023,156.24,155.43,156.27,154.44,5.63M,0.85%,0.037312442
30/06/2023,157.35,157.46,157.92,156.6,6.35M,0.71%,0.034108833
03/07/2023,157.21,157.18,158.1,156.7,3.27M,-0.09%,0.006079611
05/07/2023,156.31,157.7,157.7,155.12,6.32M,-0.57%,0.005144364
06/07/2023,152.88,155.2,155.83,151.63,9.21M,-2.19%,-0.018678991
07/07/2023,154.22,152.14,155.99,151.96,6.60M,0.88%,-0.035099794
10/07/2023,155.25,153.93,155.79,153.92,5.17M,0.67%,-0.025056518
11/07/2023,158.12,156,158.4,155.66,5.06M,1.85%,-0.00465819
12/07/2023,159.64,159.22,160.34,158.33,6.46M,0.96%,0.014682514
13/07/2023,157.51,159.84,160.6,156.57,8.14M,-1.33%,-0.00630875
14/07/2023,153.58,157.01,157.02,153.3,7.07M,-2.50%,-0.022343879
17/07/2023,153.44,153.35,154.14,152.64,4.35M,-0.09%,-0.030578721
18/07/2023,153.75,152.67,156.07,152.37,6.80M,0.20%,-0.022319725
19/07/2023,154.69,153.83,155.78,153.28,5.65M,0.61%,0.006572098
20/07/2023,156.4,156.16,157.19,155.71,5.87M,1.11%,0.00981405
21/07/2023,158.69,157.53,158.83,157.06,8.76M,1.46%,0.039635744
24/07/2023,161.82,160.47,164.04,160.01,9.72M,1.97%,0.069177403
25/07/2023,162.56,161.91,163.51,160.66,6.77M,0.46%,0.055515876
26/07/2023,161.34,160.88,162.09,160.55,6.06M,-0.75%,0.050869537
27/07/2023,159.66,162.09,162.47,159.22,6.47M,-1.04%,0.030596437
28/07/2023,158.87,158.41,159,156.51,6.55M,-0.49%,0.016833077
31/07/2023,163.66,161.13,163.98,160.62,13.06M,3.02%,0.040101684
01/08/2023,162.3,163.64,163.64,160.55,7.53M,-0.83%,0.032377075
02/08/2023,159.73,161.17,161.22,158.06,7.07M,-1.58%,0.021879598
03/08/2023,159.67,159.91,161.7,158.85,6.68M,-0.04%,0.044413919
04/08/2023,159.31,160.66,163.02,159.04,10.19M,-0.23%,0.033004798
07/08/2023,159.89,161.01,161.38,159.08,13.93M,0.36%,0.029887279
08/08/2023,159.65,157.94,159.79,156.22,6.45M,-0.15%,0.009676195
09/08/2023,159.86,160.86,161.44,159.31,10.53M,0.13%,0.001378101
10/08/2023,160.83,160.33,162.48,159.62,8.65M,0.61%,0.021078027
11/08/2023,164.15,160.5,164.17,160.18,6.68M,2.06%,0.068824066
14/08/2023,164.03,163.77,164.25,162.61,6.06M,-0.07%,0.069017205
15/08/2023,159.24,163.4,163.41,159.1,7.88M,-2.92%,0.035707317
16/08/2023,158.63,160.52,161.83,158.47,7.92M,-0.38%,0.025470295
17/08/2023,159.75,159.18,162.14,158.97,8.27M,0.71%,0.021419437
18/08/2023,160.9,158.38,161.32,158.16,6.00M,0.72%,0.013926523
21/08/2023,160.36,161.2,162.07,159.45,6.80M,-0.34%,-0.009022371
22/08/2023,159.04,160.49,161.25,158.97,6.08M,-0.82%,-0.021653543
23/08/2023,159.25,158.14,159.4,156.7,4.98M,0.13%,-0.01295401
24/08/2023,157.94,157.73,159.89,157.56,5.99M,-0.82%,-0.010772892
25/08/2023,159.12,159.07,159.91,157.65,5.29M,0.75%,0.001573614
28/08/2023,160.21,159.53,161.8,159.21,4.39M,0.69%,-0.021080288
29/08/2023,159.96,160.91,160.95,159.1,5.37M,-0.16%,-0.014417745
30/08/2023,160.18,160.59,161.25,159.93,5.53M,0.14%,0.002817254
31/08/2023,161.1,161.01,161.24,159.93,7.00M,0.57%,0.008955972
01/09/2023,164.3,162.64,164.69,162.64,6.66M,1.99%,0.031322579
05/09/2023,166.46,165.28,167.56,165.2,9.76M,1.31%,0.04109075
06/09/2023,166.63,166.28,167.44,165.58,7.20M,0.10%,0.043720639
07/09/2023,166.64,167.14,167.9,166.28,7.93M,0.01%,0.042412111
08/09/2023,167.21,167.42,168.49,166.71,7.44M,0.34%,0.039669216
11/09/2023,163.76,168.08,168.59,162.87,7.16M,-2.06%,-0.002375876
12/09/2023,166.81,165.3,167.19,165.1,7.52M,1.86%,0.016948119
13/09/2023,166.2,167.4,167.75,165.58,5.76M,-0.37%,0.043707611
14/09/2023,167.23,167.7,168.5,167.12,8.82M,0.62%,0.054214209
15/09/2023,166.5,166.21,168.37,165.88,17.44M,-0.44%,0.042253521
18/09/2023,167.22,167.87,168.36,166.4,7.03M,0.43%,0.039279055
19/09/2023,167.2,168.69,168.96,166.43,6.62M,-0.01%,0.042654028
20/09/2023,166.69,167.07,168.51,166.6,5.94M,-0.31%,0.048101107
21/09/2023,165.19,167.12,167.87,165.05,7.15M,-0.90%,0.037299843
22/09/2023,166.28,166.23,167.42,165.94,5.97M,0.66%,0.052804863
25/09/2023,168.71,166.33,168.78,165.99,5.51M,1.46%,0.060268979
26/09/2023,167.8,167.44,168.41,166.98,5.66M,-0.54%,0.04737532
27/09/2023,171.04,169.37,171.23,168.81,9.12M,1.93%,0.069267317
28/09/2023,170.59,170.55,171.7,169.43,7.15M,-0.26%,0.064989387
29/09/2023,168.62,170.49,170.5,167.82,7.40M,-1.15%,0.046679081
02/10/2023,166.54,168.34,168.57,165.23,6.84M,-1.23%,0.013633597
03/10/2023,166.93,165.92,167.36,165.51,6.17M,0.23%,0.002823501
04/10/2023,163.04,164.7,164.98,161.49,9.66M,-2.33%,-0.02154474
05/10/2023,163.9,161.42,164.75,161.39,8.07M,0.53%,-0.016442631
06/10/2023,162.23,164.31,164.37,158.99,10.19M,-1.02%,-0.029782908
09/10/2023,166.72,166.38,168.19,164.95,8.18M,2.77%,0.018075232
10/10/2023,166.54,166.76,167.4,165.68,6.51M,-0.11%,-0.001618608
11/10/2023,161.1,165.07,165.08,160.48,12.57M,-3.27%,-0.030685921
12/10/2023,161.23,163.26,163.26,160.9,7.40M,0.08%,-0.03587873
13/10/2023,164.06,163.41,164.84,162.3,8.04M,1.76%,-0.014654655
16/10/2023,165.4,165.34,165.81,163.85,5.45M,0.82%,-0.010883866
17/10/2023,167.59,164.83,168.2,164.65,7.54M,1.32%,0.002332536
18/10/2023,168.92,168.47,169.7,167.58,6.89M,0.79%,0.013378127
19/10/2023,169.1,168.7,170.17,167.51,6.58M,0.11%,0.023669714
20/10/2023,166.83,168.41,169.1,166.1,7.46M,-1.34%,0.003307674
23/10/2023,160.68,163.3,164.43,160.25,16.23M,-3.69%,-0.047596467
24/10/2023,156.65,160.89,161.08,156.47,17.69M,-2.51%,-0.066448153
25/10/2023,155.87,156.94,157.41,155.17,10.50M,-0.50%,-0.088692703
26/10/2023,154.75,155.01,155.18,153.63,10.83M,-0.72%,-0.092854212
27/10/2023,144.35,150.72,151.25,143.96,24.52M,-6.72%,-0.143933104
30/10/2023,146.09,145.66,146.44,144.32,13.86M,1.21%,-0.122793323
31/10/2023,145.73,146.1,146.52,144.23,14.26M,-0.25%,-0.126999341
01/11/2023,143.98,145.98,146.01,143.82,10.82M,-1.20%,-0.116903827
02/11/2023,148.76,144.54,149,143.83,11.10M,3.32%,-0.092373398
03/11/2023,147.61,148.3,148.56,146.15,13.16M,-0.77%,-0.090118967
06/11/2023,147,148.73,149.33,146.69,10.63M,-0.41%,-0.11828215
07/11/2023,144.41,145.16,145.61,143.24,15.05M,-1.76%,-0.13288099
08/11/2023,142.4,143.88,144.65,142.25,12.65M,-1.39%,-0.116076971
09/11/2023,141.94,143.05,143.91,141.78,10.36M,-0.32%,-0.119642746
10/11/2023,142.95,143.29,143.44,141.73,11.99M,0.71%,-0.128672437
13/11/2023,144,143.15,144.3,142.85,8.75M,0.73%,-0.129383313
14/11/2023,145.05,144.48,145.5,143.86,11.22M,0.73%,-0.134494898
15/11/2023,145.56,144.86,146.64,144.41,10.05M,0.35%,-0.138290315
